time,open,high,low,close,tick_volume,spread,real_volume,rsi,ema20,ema50,ema200,slope,ema20_above_ema50,price_vs_ema50,volatility,rsi_overbought,future_return,signal
2025-02-09 16:00:00,80677.86,81357.44,80524.15,81348.41,1798,2572,0,51.0754265637238,81309.70906989418,81334.30721446042,83972.7645606362,662.5599999999977,0,14.102785539580509,681.7830151484868,0,-0.019586492225232205,0
2025-02-09 17:00:00,81347.56,81816.86,80851.83,81182.36,1798,2572,0,49.77913935417529,81297.58058704711,81328.34850016785,83944.99934112739,-166.0500000000029,0,-145.98850016784854,704.8815731182326,0,-0.016334459850637587,0
2025-02-09 18:00:00,81165.2,82038.57,80618.86,80618.86,1800,2572,0,45.553871463340194,81232.94053113787,81300.5254217299,83911.90342728533,-563.5,0,-681.6654217298928,760.2034302310082,0,-0.009163736624407788,0
2025-02-09 19:00:00,80626.09,80708.55,79618.25,79755.08,1800,2572,0,39.95532326390089,81092.19190912473,81239.91971891696,83870.54200014817,-863.7799999999988,0,-1484.8397189169627,951.1694635403771,0,0.007565411507329748,0
2025-02-09 20:00:00,79743.27,80364.36,79598.41,79856.29,1799,2572,0,40.872274554735796,80974.48696539857,81185.65972993983,83830.59919417655,101.20999999999185,0,-1329.3697299398336,934.6195716467081,0,0.004793861573083436,0
2025-02-09 21:00:00,79868.48,80084.17,79263.61,79880.09,1800,2572,0,41.10005940044941,80870.25868297966,81134.46091700101,83791.29064498076,23.80000000000291,0,-1254.3709170010115,894.3734924774038,0,0.0069979891109286435,0
2025-02-09 22:00:00,79879.42,80358.46,79644.89,80358.46,1800,2572,0,45.63358442830965,80821.51595126731,81104.02950849116,83757.13312612523,478.3700000000099,0,-745.5695084911567,705.9426920828275,0,-0.005491518876792912,0
2025-02-09 23:00:00,80369.99,80666.17,79973.91,80239.11,1800,2572,0,44.70897348298211,80766.04871781328,81070.11109639346,83722.12792089015,-119.35000000000582,0,-831.0010963934619,555.9201588854061,0,-0.008453109711710462,0
2025-02-10 00:00:00,80220.22,80513.51,79883.77,80439.09,1800,2572,0,46.65919020456175,80734.90979230724,81045.3651710447,83689.4608769012,199.97999999999593,0,-606.2751710447046,541.4944438266956,0,-0.008228462057439977,0
2025-02-10 01:00:00,80453.61,80504.27,79804.28,79917.17,1800,2572,0,42.450798593275984,80657.02981208751,81001.1222231606,83651.92564429522,-521.9199999999983,0,-1083.9522231605952,556.4942044239274,0,-0.014905808101062587,0
2025-02-10 02:00:00,79951.26,80102.03,79347.61,79560.84,1800,2572,0,39.81074703711803,80552.63078236488,80944.64056735038,83611.21832445149,-356.33000000000175,0,-1383.8005673503794,486.2004332813884,0,-0.011250383982873943,0
2025-02-10 03:00:00,79564.49,80216.23,79526.31,79777.2,1799,2413,0,42.16277905155314,80478.78023166346,80898.85858431703,83573.0688883873,216.36000000000058,0,-1121.6585843170324,347.9556397249088,0,-0.007784554985634979,0
2025-02-10 04:00:00,79761.98,79934.99,78719.62,78725.94,1800,2413,0,35.005083195690716,80311.84306674314,80813.64609081439,83524.8387501944,-1051.2599999999948,0,-2087.7060908143903,485.78086226286104,0,-0.0037422227032157455,0
2025-02-10 05:00:00,78701.64,78733.7,78018.45,78665.75,1800,2413,0,34.642463270673375,80155.07229848189,80729.41487156677,83476.48960840142,-60.19000000000233,0,-2063.664871566769,614.6942604342996,0,-0.013300960074746656,0
2025-02-10 06:00:00,78687.19,79232.32,78230.73,79156.17,1799,2413,0,40.08825504289752,80059.93874624552,80667.71899425042,83433.50135359146,490.41999999999825,0,-1511.548994250421,639.596286402426,0,-0.011731744979576443,0
2025-02-10 07:00:00,79149.51,79246.48,78248.89,78431.33,1800,2413,0,35.39412422332869,79904.833151365,80580.01746506413,83383.72850430201,-724.8399999999965,0,-2148.6874650641257,742.9497199899442,0,-0.003601494453810756,0
2025-02-10 08:00:00,78420.38,78524.06,77619.42,77619.42,1799,2413,0,31.01347137534394,79687.17475599691,80463.91560368906,83326.37220077662,-811.9100000000035,0,-2844.4956036890653,892.2911188507102,0,0.010095025188284156,0
2025-02-10 09:00:00,77616.3,78255.29,77291.18,78227.53,1799,2413,0,37.275352710314905,79548.16096971149,80376.21420746596,83275.6374525102,608.1100000000006,0,-2148.6842074659653,871.8431322012884,0,0.0017681754747977724,0
2025-02-10 10:00:00,78213.6,78432.18,77572.46,78148.86,1799,2413,0,36.80985628361654,79414.89421069135,80288.86698364378,83224.62474153996,-78.66999999999825,0,-2140.006983643776,760.7250496839146,0,-0.010837266212200642,0
2025-02-10 11:00:00,78150.51,79285.25,78068.76,78402.99,1799,2413,0,39.4407688331816,79318.52238110169,80214.91102350088,83176.64827645001,254.13000000000466,0,-1811.9210235008795,663.1836774621165,0,0.003908651953197156,0
2025-02-10 12:00:00,78415.74,78681.74,77876.69,78365.85,1800,2413,0,39.18400342090347,79227.79167813963,80142.39882650085,83128.77963688335,-37.13999999999942,0,-1776.5488265008462,588.6194446234874,0,-0.010051189389255814,0
2025-02-10 13:00:00,78364.59,78387.08,77278.67,77301.94,1800,2413,0,32.630637946884235,79044.37723260254,80031.00828428514,83070.80113303376,-1063.9100000000035,0,-2729.0682842851384,534.1258971670034,0,-0.0102535589663079,0
2025-02-10 14:00:00,77293.7,78867.3,77221.43,78709.44,1799,2413,0,45.59431158158236,79012.47844854515,79979.18207705827,83027.40450484437,1407.5,0,-1269.7420770582685,532.7032053821873,0,-0.02653925628234681,0
2025-02-10 15:00:00,78707.23,78707.23,77434.6,77578.18,1800,2413,0,39.08449348452608,78875.87859630276,79885.02513285991,82973.18336549267,-1131.2600000000093,0,-2306.8451328599185,560.6834474847291,0,-0.013065658410650858,0
2025-02-10 16:00:00,77576.3,77900.32,76171.28,76509.32,1800,2413,0,34.126628933165165,78650.49206332155,79752.64453941444,82908.86631707982,-1068.859999999986,0,-3243.3245394144324,670.1569201397332,0,0.0035857069439382875,0
2025-02-10 17:00:00,76509.02,76648.78,75802.15,76620.55,1800,2413,0,35.04995568179697,78457.16424776713,79629.81730257467,82846.29600546708,111.22999999999593,0,-3009.2673025746626,758.3290336450085,0,0.009653284921603921,0
2025-02-10 18:00:00,76619.74,76892.32,76160.23,76564.57,1799,2413,0,34.78568938246691,78276.91717655121,79509.61152600311,82783.79126909428,-55.979999999995925,0,-2945.0415260031004,846.5045752498822,0,0.014470139386925233,0
2025-02-10 19:00:00,76553.35,76886.79,76337.59,76783.66,1800,2413,0,36.7942513467704,78134.70220735586,79402.71146615985,82724.08847039682,219.0899999999965,0,-2619.0514661598427,858.7601828153203,0,0.004571806032689684,0
2025-02-10 20:00:00,76788.74,77807.03,76260.7,77360.19,1800,2413,0,41.868136262004874,78060.93913998864,79322.61258513396,82670.71634631327,576.5299999999988,0,-1962.422585133958,828.0660023446283,0,0.014294949379002308,0
2025-02-10 21:00:00,77360.34,78001.05,76996.55,77672.47,1800,2413,0,44.468478718441446,78023.94207903734,79257.90111120713,82620.9825518226,312.27999999999884,0,-1585.43111120713,761.2024075742281,0,0.015835211626461627,1
2025-02-10 22:00:00,77662.05,78122.77,77062.09,77134.7,1800,2413,0,41.062088345133304,77939.25235722426,79174.63832253234,82566.39267568507,-537.7700000000041,0,-2039.93832253234,672.4219758142438,0,0.015112005362048514,1
2025-02-10 23:00:00,77131.08,78977.61,77104.27,78466.05,1800,2413,0,51.05765220712753,77989.42356129814,79146.85054517814,82525.59324607626,1331.3500000000058,0,-680.8005451781355,779.7164459861327,0,-0.013633157269927634,0
2025-02-11 00:00:00,78448.31,79041.44,78308.77,78902.43,1800,2413,0,53.82207369335883,78076.37655546023,79137.2654257594,82489.54187049341,436.3799999999901,0,-234.83542575940373,818.7897764940886,0,-0.03497915083223657,0
2025-02-11 01:00:00,78897.83,78915.67,78183.66,78300.36,1800,2413,0,49.65483977839343,78097.70831208306,79104.44560514139,82447.85846879697,-602.0699999999924,0,-804.0856051413866,870.4665709619975,0,-0.038698289509779986,0
2025-02-11 02:00:00,78281.46,78281.46,77095.41,77396.31,1800,2413,0,44.12964002859982,78030.90847283707,79037.45989513585,82397.59430492834,-904.0500000000029,0,-1641.1498951358517,809.0927633089981,0,-0.011714899586298138,0
2025-02-11 03:00:00,77380.3,77514.64,76042.85,76142.49,1800,2413,0,37.84075546888108,77851.05909447164,78923.93166395405,82335.3544610982,-1253.8199999999924,0,-2781.441663954043,879.2340478109969,0,0.007429229067764831,0
2025-02-11 04:00:00,76168.52,76611.22,75270.27,75270.27,1799,2413,0,34.1904927045362,77605.2696569029,78780.65081438722,82265.05511322658,-872.2200000000012,0,-3510.3808143872157,1096.2042213561424,0,0.02177087979091874,1
2025-02-11 05:00:00,75248.35,76596.78,75243.57,76489.62,1799,2413,0,42.53590716847052,77499.01730862644,78690.80646872497,82207.58809717458,1219.3499999999913,0,-2201.1864687249763,1116.6249030175868,0,0.007841979081606129,0
2025-02-11 06:00:00,76498.49,77127.02,76057.75,76708.17,1798,2413,0,43.90887552821862,77423.69851732868,78613.05601897105,82152.86751909324,218.5500000000029,0,-1904.886018971054,1132.5182199501478,0,0.009550482041222021,0
2025-02-11 07:00:00,76689.87,77202.05,76264.61,76908.97,1800,2413,0,45.20428816144942,77374.67675377357,78546.2291162663,82100.68943432614,200.8000000000029,0,-1637.2591162663011,1126.4639487584163,0,-0.006265849094065285,0
2025-02-11 08:00:00,76914.39,77393.88,76687.82,77089.45,1799,2413,0,46.40243244258424,77347.51230103323,78489.10052347156,82050.82635537762,180.47999999999593,0,-1399.6505234715587,1126.7210048741558,0,-0.010932364934501467,0
2025-02-11 09:00:00,77086.16,77456.65,76586.45,77440.77,1799,2413,0,48.751534510704815,77356.39398664911,78447.9895225511,82004.95514786143,351.320000000007,0,-1007.219522551095,1038.6233430578443,0,-0.022930298859373494,0
2025-02-11 10:00:00,77430.08,77571.65,76324.75,76427.07,1800,2413,0,42.90787303175372,77267.88694030159,78368.7377765687,81949.45380310659,-1013.6999999999971,0,-1941.667776568691,825.0344586892845,0,-0.01980777229848018,0
2025-02-11 11:00:00,76414.62,76719.82,76015.18,76246.68,1798,2413,0,41.94435905883835,77170.62913646334,78285.5198245464,81892.70978516522,-180.39000000001397,0,-2038.839824546405,652.4069914182709,0,-0.016171720526060855,0
2025-02-11 12:00:00,76285.17,76665.21,75578.33,75665.03,1800,2413,0,38.91032892618757,77027.23874251444,78182.75551770144,81830.74282212876,-581.6499999999942,0,-2517.725517701445,650.8559878108691,0,-0.004679969068934494,0
2025-02-11 13:00:00,75671.0,76006.58,74913.22,74913.22,1798,2413,0,35.35091842331158,76825.90362417973,78054.5384385759,81761.91174927175,-751.8099999999977,0,-3141.318438575894,809.7416421244528,0,0.02232997059797987,1
2025-02-11 14:00:00,74912.02,75044.44,73953.39,75013.64,1799,2413,0,36.190561861608735,76653.30708854356,77935.28751941606,81694.76476669194,100.41999999999825,0,-2921.6475194160594,849.6469652105659,0,0.02481895292642771,1
2025-02-11 15:00:00,75018.95,75749.06,74862.08,75310.92,1798,2413,0,38.72760332814599,76525.46069915846,77832.37114610564,81631.24392324226,297.27999999999884,0,-2521.451146105639,899.2301312928122,0,0.019518816129188116,1
2025-02-11 16:00:00,75299.05,76586.03,75148.75,76586.03,1800,2413,0,48.23470209070597,76531.22920400051,77783.49502272895,81581.04278967767,1275.1100000000006,0,-1197.465022728953,891.9441918904533,0,-0.003797689996465489,0
2025-02-11 17:00:00,76573.38,76915.52,76039.09,76875.4,1800,2413,0,50.12594936550829,76564.00737504808,77747.88345321018,81534.22047336247,289.36999999999534,0,-872.4834532101813,888.8707147932785,0,-0.008546817317373225,0
2025-02-11 18:00:00,76851.4,77021.44,76516.29,76780.9,1800,2413,0,49.49004698434031,76584.66381551969,77709.96253347644,81486.92375223448,-94.5,0,-929.0625334764482,857.7086895330216,0,-0.008303757835607455,0
2025-02-11 19:00:00,76786.7,76807.99,75801.73,76295.18,1800,2413,0,46.24283142542386,76557.09392832733,77654.48086549698,81435.2646104212,-485.72000000000116,0,-1359.300865496989,729.5100288301807,0,0.011842032484883126,0
2025-02-11 20:00:00,76266.68,76353.15,75837.91,76218.36,1799,2413,0,45.731757010395846,76524.83355420092,77598.16240018338,81383.35511181006,-76.81999999999243,0,-1379.8024001833837,719.2095790754003,0,0.004426754918368673,0
2025-02-11 21:00:00,76219.83,76596.83,75894.57,76143.33,1800,2413,0,45.206243998084545,76488.49988237226,77541.1101491958,81331.21555845872,-75.02999999999884,0,-1397.7801491957944,715.8545711365894,0,-0.0043202733581524004,0
2025-02-11 22:00:00,76130.08,77202.09,75990.23,77198.67,1800,2413,0,53.32981921958795,76556.13513167013,77527.68112373714,81290.09570215565,1055.3399999999965,0,-329.0111237371457,800.1498944929718,0,-0.023896266606665564,0
2025-02-11 23:00:00,77182.42,77653.29,76555.76,76555.76,1799,2413,0,48.60247739147603,76556.0994048444,77489.5665698651,81242.98788422377,-642.9100000000035,0,-933.8065698651044,681.6134141182697,0,-0.03062578178310818,0
2025-02-12 00:00:00,76586.82,76715.98,75696.09,75814.37,1798,2413,0,43.78266319357848,76485.45850914493,77423.87258673314,81188.97178587329,-741.3899999999994,0,-1609.5025867331424,547.9113873026783,0,-0.016315904227654943,0
2025-02-12 01:00:00,75830.2,76080.9,75212.16,75353.91,1800,2413,0,41.059254507782725,76377.69198446446,77342.69758333184,81130.91146959596,-460.45999999999185,0,-1988.7875833318394,538.700810443617,0,-0.005993053313358336,0
2025-02-12 02:00:00,75335.64,75484.55,74170.39,74211.18,1800,2413,0,35.20638917383776,76171.35750975355,77219.8929722208,81062.05842014724,-1142.7300000000105,0,-3008.7129722208047,864.06881416445,0,0.005941692343390879,0
2025-02-12 03:00:00,74228.64,74925.84,74092.48,74577.39,1799,2413,0,38.24450503762596,76019.55108025321,77116.26540468272,80997.53435626518,366.2100000000064,0,-2538.8754046827235,949.5036695683907,0,0.006803536567852528,0
2025-02-12 04:00:00,74573.83,75021.59,73828.94,74902.31,1800,2413,0,40.892666408887266,75913.14716784813,77029.44362410693,80936.88535769538,324.91999999999825,0,-2127.1336241069366,944.9577428473846,0,-0.004902252013322451,0
2025-02-12 05:00:00,74859.68,75329.7,74476.93,74652.12,1800,2413,0,39.48850286341054,75793.04934233878,76936.21524669098,80874.35037901186,-250.19000000000233,0,-2284.0952466909803,977.4815297524904,0,-0.002493566157263775,0
2025-02-12 06:00:00,74672.02,75104.66,74291.64,75084.78,1798,2413,0,43.12556595191397,75725.59511925888,76863.60994289917,80816.74271354906,432.6600000000035,0,-1778.829942899174,958.5486184056081,0,-0.013293506353751046,0
2025-02-12 07:00:00,75090.94,75209.13,74045.0,74535.12,1799,2413,0,39.8486965895975,75612.21653647232,76772.2966118051,80754.23900495653,-549.6600000000035,0,-2237.176611805102,964.0779315062371,0,0.008073509508001186,0
2025-02-12 08:00:00,74516.12,74688.6,74222.49,74465.97,1798,2413,0,39.44265252336778,75503.05019966543,76681.85243095,80691.6691641112,-69.14999999999418,0,-2215.882430950005,718.5162918246286,0,0.012147562168330068,0
2025-02-12 09:00:00,74467.67,74642.01,73945.1,74086.64,1800,2413,0,37.2031651035986,75368.1539901735,76580.07939444216,80625.94748088621,-379.33000000000175,0,-2493.439394442161,529.7885885434044,0,0.007982005932513617,0
2025-02-12 10:00:00,74063.34,75400.02,74002.29,75136.88,1799,2413,0,46.29503117609757,75346.12789587126,76523.48333975815,80571.32989401172,1050.2400000000052,0,-1386.6033397581486,411.2150129484154,0,-0.030656849206408442,0
2025-02-12 11:00:00,75148.75,75567.28,74917.68,75370.55,1800,2413,0,48.09563530412383,75348.4538105502,76478.27026761077,80519.58084033997,233.66999999999825,0,-1107.72026761077,414.1752770275301,0,-0.029328696685907214,0
2025-02-12 12:00:00,75384.08,75384.08,74576.49,74678.0,1800,2413,0,43.446313928468115,75284.60106668828,76407.67143358683,80461.45565784903,-692.5500000000029,0,-1729.671433586831,377.3409285318295,0,-0.017105573261201473,0
2025-02-12 13:00:00,74673.02,74835.82,72833.42,72833.42,1800,2413,0,34.01477521468516,75051.1552508132,76267.50471070108,80385.55480553213,-1844.5800000000017,0,-3434.0847107010777,716.2592240831502,0,0.003784526389121909,0
2025-02-12 14:00:00,72829.92,73325.48,72568.55,73160.03,1800,2413,0,36.63764999636567,74871.04808406909,76145.64295734026,80313.65903632286,326.6100000000006,0,-2985.6129573402577,830.4772918133125,0,-0.012522138112846528,0
2025-02-12 15:00:00,73145.61,73521.25,72783.68,73400.59,1800,2413,0,38.574336534751374,74731.00445701489,76037.9938217583,80244.87227974253,240.55999999999767,0,-2637.4038217583,881.0810584244075,0,-0.012833139352149511,0
2025-02-12 16:00:00,73401.61,73537.68,72684.37,73109.06,1800,2413,0,37.09460368846161,74576.53355634681,75923.13367188543,80173.86917248141,-291.52999999999884,0,-2814.0736718854314,900.6690323253498,0,-0.015737447588575246,0
2025-02-12 17:00:00,73097.36,73364.05,72207.1,72243.91,1800,2413,0,33.043579978289316,74354.37893193284,75778.85039063502,80094.96410608856,-865.1499999999942,0,-3534.94039063502,1050.3487058178705,0,0.001258237545559123,0
2025-02-12 18:00:00,72234.12,72855.85,72130.19,72458.63,1800,2413,0,34.942544677227446,74173.8314146059,75648.64566943365,80018.98068214739,214.72000000000116,0,-3190.0156694336474,1109.386203475695,0,0.0034545229464040053,0
2025-02-12 19:00:00,72439.74,72990.74,71787.8,71958.51,1800,2413,0,32.621841748393436,73962.84842273867,75503.93446671077,79938.77699376782,-500.1200000000099,0,-3545.4244667107705,1214.9413672835096,0,0.014291707818852886,0
2025-02-12 20:00:00,71949.51,72788.15,71949.51,72334.81,1800,2413,0,36.06267903181342,73807.79714438261,75379.65507585937,79863.11563064576,376.3000000000029,0,-3044.845075859368,1096.1229773241287,0,-0.0011202075459933998,0
2025-02-12 21:00:00,72337.29,72735.64,72112.28,72708.94,1800,2413,0,39.37744039453567,73703.14408301283,75274.92115131587,79791.92980347516,374.13000000000466,0,-2565.981151315864,774.1616033470468,0,-0.016025127033897045,0
2025-02-12 22:00:00,72694.92,73176.35,72276.76,72986.92,1800,2413,0,41.79209758379099,73634.93226558305,75185.19561597015,79724.21826314207,277.9799999999959,0,-2198.275615970153,461.3556325333482,0,-0.027243237555441363,0
2025-02-12 23:00:00,72985.66,73047.51,71917.04,72253.78,1800,2413,0,37.54465621090213,73503.39395457513,75070.23814083407,79649.88554410584,-733.1399999999994,0,-2816.4581408340746,481.426053977181,0,-0.019437875776187653,0
2025-02-13 00:00:00,72241.26,72298.13,71314.13,71543.77,1799,2413,0,33.946421739239966,73316.76310175846,74931.94527256607,79569.22767799534,-710.0099999999948,0,-3388.1752725660626,560.3130223993604,0,0.004153820800888644,0
2025-02-13 01:00:00,71543.31,71908.39,70865.45,70998.52,1800,2413,0,31.453406635450833,73095.97804444813,74777.69330109289,79483.94700458246,-545.25,0,-3779.1733010928874,640.4358857947475,0,0.01540454646096844,1
2025-02-13 02:00:00,70995.96,71169.64,70489.78,70849.32,1799,2413,0,30.787124952890323,72882.01061164355,74623.63944614807,79398.0303179697,-149.1999999999971,0,-3774.31944614806,703.0467164945434,0,0.01843786221236841,1
2025-02-13 03:00:00,70853.34,71937.41,70526.41,71840.95,1800,2413,0,39.89954009167555,72782.8619819632,74514.51436982854,79322.83548893518,991.6299999999901,0,-2673.564369828542,701.2059197889747,0,0.0016959686641114366,0
2025-02-13 04:00:00,71837.62,72237.66,71670.72,72092.22,1799,2413,0,41.983891164601815,72717.08655510956,74419.52243375684,79250.88906615971,251.27000000000407,0,-2327.302433756835,683.5462660529193,0,0.012850068981091155,0
2025-02-13 05:00:00,72072.89,72228.41,71490.03,72155.63,1800,2413,0,42.525604199736755,72663.61450224198,74330.7423383154,79180.28947346161,63.41000000000349,0,-2175.11233831539,686.4380320104937,0,0.006745003820214754,0
2025-02-13 06:00:00,72184.48,72266.33,71481.84,71962.79,1799,2413,0,41.263737995242536,72596.86931155228,74237.88146230303,79108.4735583028,-192.84000000001106,0,-2275.0914623030403,674.843697912836,0,0.019351250833938027,1
2025-02-13 07:00:00,71960.35,73051.16,71530.8,73018.61,1799,2413,0,50.01001568561283,72637.03509140444,74190.0668951539,79047.87790100624,1055.820000000007,0,-1171.4568951538968,719.6998490546798,0,0.008253512358013984,0
2025-02-13 08:00:00,73010.63,73247.51,72440.06,72642.32,1800,2413,0,47.306344788716984,72637.53841603259,74129.3709384812,78984.14100646887,-376.2899999999936,0,-1487.0509384811885,672.3009266495061,0,0.01017216961132289,0
2025-02-13 09:00:00,72663.46,73355.36,72603.01,73355.36,1799,2413,0,52.54212083138533,72705.90237641043,74099.01756834467,78928.13323526022,713.0399999999936,0,-743.6575683446717,806.9564297589513,0,0.006082445781739644,0
2025-02-13 10:00:00,73343.71,74060.96,73300.9,73621.27,1800,2413,0,54.36325868738004,72793.08024532373,74080.28236958607,78875.32862595415,265.9100000000035,0,-459.0123695860675,922.4640911868951,0,0.00949413124766798,0
2025-02-13 11:00:00,73627.23,74415.27,73210.49,73381.25,1800,2413,0,52.408324176184124,72849.09641243576,74052.86933548466,78820.66117693968,-240.02000000000407,0,-671.6193354846619,868.371189579974,0,0.006281168554637571,0
2025-02-13 12:00:00,73395.08,73997.25,73049.63,73801.54,1798,2413,0,55.43070252328504,72939.8053255371,74043.01328311271,78770.71967269153,420.2899999999936,0,-241.4732831127185,740.2491447488184,0,0.008151320419601024,0
2025-02-13 13:00:00,73783.31,74535.31,73622.04,74320.24,1800,2413,0,58.89977891918232,73071.27529453357,74053.88491906908,78726.43629286376,518.7000000000116,0,266.3550809309236,800.8248252674448,0,-0.008098332298173552,0
2025-02-13 14:00:00,74317.19,74395.81,73804.65,73842.17,1798,2413,0,54.67569701463012,73144.69383791131,74045.58237322324,78677.83662825816,-478.070000000007,0,-203.41237322324014,762.1541036526619,0,-0.008473477959816147,0
2025-02-13 15:00:00,73853.98,74406.08,73571.72,74403.12,1800,2413,0,58.44180434985513,73264.54394858642,74059.60345662625,78635.30213444465,560.9499999999971,0,343.516543373742,747.8931592800378,0,-0.017030199808825103,0
2025-02-13 16:00:00,74399.25,74732.07,73504.32,73718.37,1799,2413,0,52.68667698634091,73307.76547729247,74046.22175244482,78586.37743658948,-684.75,0,-327.85175244482525,541.526109221842,0,-0.01690460600254717,0
2025-02-13 17:00:00,73718.21,73901.3,72689.77,73216.47,1799,2413,0,48.88661136750246,73299.07066993129,74013.68246803523,78532.94552179755,-501.8999999999942,0,-797.2124680352281,520.7148326590716,0,-0.012364431117752588,0
2025-02-13 18:00:00,73217.29,73642.24,72946.27,73136.02,1800,2413,0,48.285437635327895,73283.54203469974,73979.26433203385,78479.24477033688,-80.44999999999709,0,-843.2443320338498,432.5913622398032,0,-0.002456655420953974,0
2025-02-13 19:00:00,73148.45,73345.68,72015.41,72472.19,1800,2413,0,43.52877829128311,73206.27041234738,73920.16337783645,78419.4730810798,-663.8300000000017,0,-1447.9733778364462,573.3810469787995,0,-0.005987814084271457,0
2025-02-13 20:00:00,72483.5,72738.81,72231.04,72311.19,1798,2413,0,42.43687798455812,73121.02465879048,73857.06638262718,78358.69414494967,-161.0,0,-1545.8763826271752,701.1855476509253,0,0.0003634292285882563,0
2025-02-13 21:00:00,72315.77,73362.1,72158.4,72956.35,1800,2413,0,48.05949985633402,73105.3413579533,73821.74417154377,78304.93947684071,645.1600000000035,0,-865.3941715437686,719.1488686797918,0,-0.009782972969453796,0
2025-02-13 22:00:00,72964.58,73029.87,71926.49,72038.24,1800,2413,0,41.80196594113959,73003.71265719585,73751.80283148323,78242.58425816568,-918.1100000000006,0,-1713.5628314832284,823.236341824896,0,0.010402530655940373,0
2025-02-13 23:00:00,72050.4,72402.74,71880.54,72337.47,1800,2413,0,44.34539802081991,72940.26097555815,73696.33879887605,78183.82690236303,299.2299999999959,0,-1358.8687988760503,771.6980873344954,0,0.014169973044398761,0
2025-02-14 00:00:00,72330.46,72661.59,71980.74,72242.62,1800,2413,0,43.69355044862832,72873.81897788595,73639.33021852796,78124.71041577235,-94.85000000000582,0,-1396.7102185279655,753.2337348696947,0,0.012162764860964322,0
2025-02-14 01:00:00,72238.05,73007.83,72221.81,72787.62,1800,2413,0,48.388072902857516,72865.60955142061,73605.92981780137,78071.605038501,545.0,0,-818.3098178013752,531.6909255815661,0,-0.0025327109197964062,0
2025-02-14 02:00:00,72777.35,73383.19,72432.9,73362.49,1800,2413,0,52.85328921820398,72912.93149890436,73596.38315827976,78024.74817244627,574.8700000000099,0,-233.89315827975224,465.3338228163772,0,0.0006297496172771274,0
2025-02-14 03:00:00,73344.51,73617.29,73056.32,73121.29,1799,2413,0,50.86489310519766,72932.77516567537,73577.7520540335,77975.95754386472,-241.20000000001164,0,-456.4620540335018,454.11766752585913,0,-0.004951772595915461,0
2025-02-14 04:00:00,73087.39,73443.05,72393.6,72603.27,1800,2413,0,46.793264666591305,72901.39372132532,73539.53707152238,77922.49796631382,-518.0199999999895,0,-936.2670715223794,424.5099912293966,0,0.013071312077265796,0
2025-02-14 05:00:00,72637.71,73408.69,72446.35,73408.69,1799,2413,0,53.0818307112129,72949.70765262768,73534.40581381563,77877.5844542112,805.4199999999983,0,-125.71581381562282,486.2817153189722,0,0.013406859596595348,0
2025-02-14 06:00:00,73403.87,73575.5,72700.69,72759.21,1800,2413,0,48.14070899738568,72931.5650190441,73504.00597797972,77826.65535516433,-649.4799999999959,0,-744.7959779797093,464.9164669201904,0,0.029624428302616218,1
2025-02-14 07:00:00,72767.89,73611.73,72556.88,73552.29,1800,2413,0,53.79646613572422,72990.68168389704,73505.89946903933,77784.12435660549,793.0799999999872,0,46.390530960663455,526.7221037449813,0,0.008864577839792743,0
2025-02-14 08:00:00,73550.06,74479.23,73519.87,74392.87,1800,2413,0,58.91131868871036,73124.2234282878,73540.68262711623,77750.38053216167,840.5800000000017,0,852.1873728837672,649.7056729209902,0,-0.004586057776773476,0
2025-02-14 09:00:00,74406.94,75185.69,74365.76,74914.66,1799,2413,0,61.74254984324125,73294.7411970223,73594.56409271952,77722.16440746356,521.7900000000081,0,1320.0959072804835,821.1893294187577,0,-0.007432056689571895,0
2025-02-14 10:00:00,74914.99,74960.93,74168.49,74204.3,1799,2413,0,56.07743526286337,73381.36584492493,73618.47530476974,77687.16078151866,-710.3600000000006,0,585.8246952302579,769.3548359762779,0,-0.007826635383663804,0
2025-02-14 11:00:00,74194.61,74526.15,73698.14,74051.7,1799,2413,0,54.91183191003996,73445.20719302731,73635.46450850427,77650.98704239908,-152.60000000000582,0,416.235491495725,740.666864287447,0,-0.01117786627450809,0
2025-02-14 12:00:00,74045.48,74725.71,73947.59,74357.89,1800,2413,0,56.84988536573965,73532.12936511995,73663.79491993549,77618.21990764883,306.1900000000023,0,694.0950800645078,766.1141399643949,0,-0.015663973251527245,0
2025-02-14 13:00:00,74329.18,74351.99,73350.87,73623.53,1799,2413,0,51.16903816079604,73540.83418748948,73662.21590346743,77578.47174936377,-734.3600000000006,0,-38.685903467427124,737.2105631636338,0,-3.205496938275823e-05,0
2025-02-14 14:00:00,73642.83,73642.83,72830.63,73223.96,1800,2413,0,48.3386464458037,73510.65569344287,73645.0293974491,77535.14327424574,-399.56999999999243,0,-421.0693974491005,647.1118596820363,0,0.01712089867851983,1
2025-02-14 15:00:00,73218.18,73468.92,72722.64,73193.15,1799,2413,0,48.117628765697376,73480.41705597211,73627.30863676484,77491.93936106918,-30.810000000012224,0,-434.1586367648415,666.6971335130228,0,0.006141421704080359,0
2025-02-14 16:00:00,73194.93,73967.59,73035.3,73621.17,1800,2413,0,51.43942793904817,73493.82209826047,73627.0679059113,77453.4242430486,428.0200000000041,0,-5.897905911304406,560.5200854395277,0,0.006863107445861077,0
