time,open,high,low,close,tick_volume,spread,real_volume,rsi,ema20,ema50,ema200,slope,signal
2025-01-24 19:00:00,98678.69,98943.82,98226.01,98621.46,1800,2650,0,53.38395985330145,98688.58770543544,96607.15541993597,94710.25832804528,-52.169999999998254,1
2025-02-27 01:00:00,86683.59,87153.22,86120.22,86284.29,1800,2634,0,50.11869064838064,86266.23540860196,86296.70851330602,84814.24746112741,-400.6800000000076,1
2025-06-09 14:00:00,99565.13,100608.6,99430.63,100275.18,1799,3232,0,36.52683133290484,102788.71553295077,102468.32727777492,101650.23279101311,713.7199999999866,1
2025-02-04 20:00:00,87542.57,87636.49,85529.59,85801.81,1800,2572,0,40.32999731099289,87387.20552614228,86685.044782956,87927.26048295968,-1749.8600000000006,1
2025-04-13 23:00:00,126247.16,127285.17,125282.34,126814.89,1800,3478,0,69.50677087214362,122892.743265181,121410.71149854994,120346.00742617184,537.3999999999942,1
2025-03-21 11:00:00,92772.72,93120.51,92370.42,92467.11,1800,2631,0,37.47861250092423,93803.17027255698,94499.45194300736,93515.76514903524,-278.9499999999971,1
2025-01-05 01:00:00,100376.13,100825.34,100106.82,100633.64,1799,2666,0,50.46510597367215,100498.73382011207,100457.86216255934,99190.5509818919,282.4600000000064,1
2025-02-04 02:00:00,88654.58,89254.75,88124.22,88182.95,1800,2572,0,63.72533890783601,86463.38857699181,85506.75333457085,87929.89027982706,-504.33000000000175,1
2025-01-05 18:00:00,104487.29,106583.91,104467.9,106229.24,1799,2666,0,62.991833813044906,104140.3784692592,102535.1198237375,100020.04374257028,1735.8600000000006,0
2025-03-11 09:00:00,94107.55,94572.16,93616.57,94101.19,1800,2873,0,51.25902929734627,93889.9467346522,94015.4697531501,93030.83853046413,13.860000000000582,1
2025-05-22 14:00:00,103428.5,103519.33,102520.18,102592.39,1800,2784,0,57.9323980544336,101355.24129249668,99987.40344119704,100280.27687685548,-829.9300000000076,0
2025-01-28 23:00:00,91387.09,91548.56,90323.01,90994.92,1800,2880,0,30.982999705711208,93377.00976019236,94515.0110559292,95267.6321772556,-357.16999999999825,0
2025-02-13 15:00:00,73853.98,74406.08,73571.72,74403.12,1800,2413,0,58.44180434985513,73264.54394858642,74059.60345662625,78635.30213444465,560.9499999999971,0
2025-03-09 18:00:00,97276.18,98234.95,96909.97,96966.05,1800,2877,0,60.97466865601093,95804.0426655998,94718.38161959122,92610.96128649848,-335.1900000000023,0
2025-02-21 06:00:00,87637.06,87821.2,86759.35,86944.99,1799,2385,0,63.043076096737,85784.84954132573,83590.9957387463,79831.03799596924,-711.5099999999948,0
2025-05-26 03:00:00,100763.68,100842.75,100116.48,100454.19,1800,2784,0,62.65952888538,98860.88962766064,98298.68803493385,98811.32659207447,-313.4100000000035,0
2025-05-02 16:00:00,111810.4,112025.55,111049.5,111071.22,1800,3680,0,43.41696350955967,112109.06160885667,113671.5957884334,120010.29408644968,-758.4599999999919,1
2025-02-10 14:00:00,77293.7,78867.3,77221.43,78709.44,1799,2413,0,45.59431158158236,79012.47844854515,79979.18207705827,83027.40450484437,1407.5,0
2025-06-10 03:00:00,108502.98,108821.12,107434.33,107495.94,1799,3232,0,64.26314451896152,104653.9381763674,103448.70975006116,102016.11382942564,-981.1600000000036,0
2025-03-11 01:00:00,95280.08,95374.56,94116.25,94262.16,1797,2873,0,52.05848555806371,93837.3117408384,94065.49429359136,92962.0412847798,-1032.6199999999951,0
2025-07-09 12:00:00,97853.28,99521.42,97706.16,99267.81,1799,3081,0,57.196302996838405,97760.99455036188,98897.3310197042,100743.10687786055,1388.7200000000012,1
2025-04-29 09:00:00,122656.56,123369.75,121873.17,121943.25,1800,3680,0,44.90392172658966,123018.358151001,122965.51493909728,126062.78324505642,-703.0500000000029,0
2025-02-07 16:00:00,82945.82,83231.8,82304.99,82504.66,1800,2572,0,38.36439134855943,84222.52155094323,84415.1706656576,86129.9898775812,-425.4599999999919,0
2025-06-23 06:00:00,110669.67,110841.53,109405.63,110286.15,1799,3098,0,46.65861006079834,111374.6540085837,110133.49279677484,107742.74638496689,-351.8100000000122,1
2025-01-06 20:00:00,100819.88,101673.52,100819.88,101100.02,1800,2682,0,45.99838572448336,101487.62111542546,101868.64593770064,100400.86414114146,310.6999999999971,0
2025-04-20 11:00:00,129826.54,130296.2,128631.26,129137.54,1800,3923,0,51.51212202746003,128995.4760476037,128829.63242008197,127636.6777160948,-638.7200000000012,1
2025-01-23 03:00:00,95240.67,95591.93,94708.68,95061.35,1799,2650,0,76.59564066879331,91264.73537111224,90276.49092818989,93188.34701333604,-178.17999999999302,1
2025-05-28 09:00:00,105695.21,105819.39,104442.1,105261.68,1800,3033,0,53.51264658113617,105219.0762448723,103462.97218363956,100555.42741688385,-450.8500000000058,0
2025-03-26 15:00:00,112100.86,112605.71,111709.11,111955.75,1800,3201,0,47.40654305154045,112574.36724494016,111016.43200742747,102908.8909493266,-169.9600000000064,1
2025-02-14 16:00:00,73194.93,73967.59,73035.3,73621.17,1800,2413,0,51.43942793904817,73493.82209826047,73627.0679059113,77453.4242430486,428.0200000000041,1
2025-06-14 08:00:00,103196.11,103985.95,102814.59,103902.38,1799,3232,0,53.460547381424455,102983.16067376694,103773.470958148,103418.02923027382,687.2600000000093,1
2025-05-31 19:00:00,115334.68,115553.81,114497.83,114812.68,1800,3033,0,55.67163089050271,114619.14387358878,111634.81381425587,105323.51768250368,-512.9200000000128,1
2025-06-21 19:00:00,107991.79,108509.1,107557.4,108004.17,1799,3098,0,46.227490011692005,108482.47091186496,108571.30417269267,106773.30529390054,-8.220000000001164,0
2025-05-11 13:00:00,111772.12,113675.08,111125.95,113212.7,1800,3560,0,61.17618541980741,110881.31724290388,109443.7802960174,111147.5484567376,1445.3600000000006,1
2025-01-07 05:00:00,101732.78,103182.23,101481.89,102857.61,1799,2682,0,58.71470585382872,101302.13976794736,101625.54879599542,100453.37694318172,1163.0399999999936,0
2025-05-30 04:00:00,104717.7,105499.73,103840.64,105499.73,1799,3033,0,57.20367772912214,103763.03989811453,103681.82375034472,101678.1413484351,741.3899999999994,1
2025-02-18 20:00:00,78124.15,78489.73,77727.62,77953.7,1799,2385,0,39.739896394469305,79751.09145784033,78885.01045611638,77622.5011830566,-136.8399999999965,1
2025-01-11 05:00:00,99314.1,100378.06,99173.59,99979.14,1799,2682,0,58.35699835757016,98663.56715036668,99214.01901936468,100211.88050443972,655.6300000000047,0
2025-06-17 03:00:00,107243.88,107841.1,106877.43,107222.16,1799,3232,0,63.13755249657255,105915.00076222638,104697.5089610885,103703.48575399682,-50.879999999990105,1
2025-05-05 00:00:00,116214.52,117888.97,115899.63,117878.12,1799,3680,0,48.6113622951912,118489.66368937906,117073.19769186404,118376.63627399832,1645.37999999999,0
2025-04-09 20:00:00,127962.58,129280.98,127696.85,128734.38,1800,3478,0,61.62425454215638,127083.45851955948,124049.81767751994,119321.08662850088,748.8500000000058,0
2025-05-21 23:00:00,102563.93,102815.59,102092.42,102300.44,1800,2784,0,63.570684020886326,101005.82429620938,98898.28546644252,100121.23802600088,-286.4799999999959,0
2025-03-22 15:00:00,94963.43,97074.55,94833.7,97009.57,1799,2631,0,63.27468070950489,94328.87024708842,94042.43670195978,93524.07662677688,2031.9700000000007,1
2025-02-10 21:00:00,77360.34,78001.05,76996.55,77672.47,1800,2413,0,44.468478718441446,78023.94207903734,79257.90111120713,82620.9825518226,312.27999999999884,1
2025-01-15 18:00:00,92475.77,92662.38,91802.65,92251.78,1799,2614,0,29.80392157132414,95078.68033036836,96925.91432467544,99062.4954935608,-229.1800000000076,1
2025-05-03 16:00:00,114009.99,114755.0,113535.49,114626.73,1800,3680,0,64.33264046376283,111898.92256741646,112445.74981384665,118225.85604700616,597.75,1
2025-06-23 10:00:00,110509.86,111845.48,110388.43,111563.3,1800,3098,0,53.6387274670241,111078.75347963368,110177.29493644917,107847.17350620384,1019.7600000000092,1
2025-06-10 00:00:00,105156.54,106852.88,104617.57,106705.75,1798,3232,0,64.98700092788042,103513.62869679816,102878.96485678044,101836.31680621328,1541.699999999997,1
2025-04-12 04:00:00,120645.09,121723.12,120442.23,121514.11,1800,3478,0,55.79462393564304,120065.55463484568,120809.72103424909,120010.2626744004,887.3099999999977,1
2025-04-09 13:00:00,126009.83,127184.82,125675.89,126991.05,1800,3478,0,60.4124672130998,125547.65723794428,122588.64367605268,118651.49389211187,990.8600000000006,1
2025-04-04 10:00:00,117395.97,117731.93,115958.29,115969.51,1799,3201,0,28.977814869895692,120204.55363385066,121540.60027841075,118197.15490520129,-1442.3100000000122,1
2025-04-12 10:00:00,121552.98,123722.75,121231.09,123275.26,1800,3478,0,60.477356751928745,121016.39916372256,121094.6946880132,120133.87753497972,1727.3300000000015,0
2025-01-29 07:00:00,91208.94,92256.75,91036.12,92017.54,1800,2880,0,46.70719752929836,92117.05046066812,93574.73826496008,94945.69198242568,801.679999999993,0
2025-02-22 00:00:00,85273.67,85786.84,84692.67,84765.26,1799,2385,0,40.59723341705611,86271.91616085106,85127.42581428475,80959.7011946344,-504.4900000000053,0
2025-03-07 05:00:00,91495.72,91961.79,91131.17,91562.45,1800,2877,0,52.16912913625934,91113.9173207562,91632.7374932118,90923.46360179654,82.94999999999709,1
2025-04-05 08:00:00,109818.95,109950.95,108166.14,108957.29,1800,3201,0,22.722655954199624,114167.85509265657,117422.0726598528,117576.0101753448,-867.9300000000076,1
2025-01-18 08:00:00,96701.44,96928.39,95697.77,96094.38,1799,2614,0,49.09810520415622,96284.76141188826,96106.90702638704,97499.03138862882,-621.2999999999884,1
2025-06-24 15:00:00,107586.71,107664.3,106531.76,107172.87,1800,3098,0,40.28529560588653,108482.79219008885,109269.81479236136,108182.81820657606,-394.1300000000047,0
2025-04-20 23:00:00,129746.32,129917.2,128661.29,129317.07,1800,3923,0,48.31787755179162,129764.51491898032,129334.16036501458,127923.77876458302,-433.15999999998894,1
2025-06-13 22:00:00,99521.22,100166.4,98945.24,100160.7,1800,3232,0,32.65693954393592,103071.54973435534,104277.36202562564,103498.84436801536,659.5099999999948,1
2025-05-28 19:00:00,101808.34,102828.77,101125.86,102390.53,1800,3033,0,38.98721546928852,104097.3246391512,103502.04381251184,100849.5885075595,559.3699999999953,1
2025-01-29 05:00:00,90722.88,91003.85,89764.28,89860.66,1799,2880,0,30.46959564742677,92223.49000873863,93737.17237282849,95012.9021595914,-890.4599999999919,1
2025-03-02 02:00:00,95189.01,95217.64,93232.32,93417.23,1789,2634,0,48.5852495714602,94218.7030201236,92414.09914822532,88291.70213114315,-1755.2600000000093,1
2025-02-22 07:00:00,83753.84,84453.75,83716.37,84229.84,1799,2385,0,43.98386824177991,84911.4833835627,84748.27769241767,81136.84839972241,459.9400000000023,0
2025-03-10 16:00:00,92469.34,92818.31,91590.74,91759.02,1800,2873,0,38.67132543445959,93483.3284963488,94107.08097422702,92872.50006661116,-726.0699999999924,1
2025-02-23 23:00:00,88915.11,89070.62,88140.1,88140.31,1800,2385,0,49.230897049412,88571.54609643824,87298.3622801002,83181.80963895615,-760.4100000000035,0
2025-04-27 11:00:00,119663.68,120932.82,119268.63,120727.27,1799,4009,0,45.94099636784903,120742.97141917626,123396.77778840747,128014.04319925047,1060.0299999999988,1
2025-02-05 05:00:00,86655.8,86691.47,85703.65,86148.84,1800,2572,0,46.60950155400087,86552.75834331688,86462.18191965167,87755.46468310978,-536.070000000007,0
2025-02-13 08:00:00,73010.63,73247.51,72440.06,72642.32,1800,2413,0,47.30634478871698,72637.53841603259,74129.3709384812,78984.14100646887,-376.2899999999936,1
